address,lat_truth,lon_truth,bbox_nom_s,bbox_nom_w,bbox_nom_n,bbox_nom_e,country0,bbox0_s,bbox0_w,bbox0_n,bbox0_e,admin1,bbox1_s,bbox1_w,bbox1_n,bbox1_e,admin2,bbox2_s,bbox2_w,bbox2_n,bbox2_e,gpt35_lat,gpt35_lon,gpt35_s,gpt35_w,gpt35_n,gpt35_e,gpt4_lat,gpt4_lon,gpt4_s,gpt4_w,gpt4_n,gpt4_e,ds_lat,ds_lon,ds_s,ds_w,ds_n,ds_e,dist_gpt35_km,dist_gpt4_km,dist_ds_km,iou_gpt35,iou_gpt4,iou_ds
"Boca Costa, Retalhuleu, Guatemala",14.6330426,-91.5833451,14.6329926,-91.5833951,14.6330926,-91.5832951,Guatemala,13.738282203999972,-92.222358704,17.81652175800008,-88.22566999899999,Retalhuleu,14.12570953300019,-92.16429138299998,14.715660095000032,-91.51741790799996,San Felipe,14.587574959000165,-91.66924285799996,14.68854999500013,-91.51741790799996,14.5211,-91.6852,14.5206,-91.6857,14.5216,-91.6847,14.5248,-91.6856,14.5048,-91.7056,14.5448,-91.6656,14.63,-91.58,14.63,-91.58,14.63,-91.58,16.58572378234247,16.308179148586508,0.49394985487979925,0.0,0.0,0.5018287555613329
"Església de Sant Esteve, Cataluña, Spain",42.1823179,2.4885784,42.1820749,2.4882012,42.1825671,2.4889443,Spain,27.637361527000053,-18.16152763299982,43.79152679400016,4.328195000000164,Cataluña,40.52296447700019,0.1592230060000474,42.8613281260001,3.324859999000182,Girona,42.14990234400017,2.445498944000122,42.20611586900014,2.5490860930001418,42.5061,1.5216,42.5059,1.5214,42.5063,1.5218,42.5351,2.5646,42.5341,2.5636,42.5361,2.5656,42.1784,2.4881,42.18,2.49,42.18,2.49,87.24570688624442,39.72178812355587,0.4374304185337309,0.0,0.0,0.6194076127956738
"尖沙咀碼頭 Star Ferry, Hong Kong, China",22.2942935,114.1689836,22.2942435,114.1689336,22.2943435,114.1690336,China,18.15930600000013,73.55770111200007,53.56085968000019,134.77392578100023,Hong Kong,22.15319399900017,113.83458700000006,22.562094000000116,114.44097100000022,Yau Tsim Mong,22.29235839899997,114.15225982800008,22.32801437500018,114.18486023000004,22.2948,114.1686,22.2947,114.1685,22.2949,114.1687,22.2937,114.1684,22.2934,114.1681,22.294,114.1687,22.2938,114.1675,22.29,114.17,22.29,114.17,0.06877147852435768,0.08922073941331804,0.16220159529324543,0.6561000000005468,0.6889000000006487,0.5021891659187941
"Farmàcia del diamant, Cataluña, Spain",41.4039465,2.1553363,41.4038965,2.1552863,41.4039965,2.1553863,Spain,27.637361527000053,-18.16152763299982,43.79152679400016,4.328195000000164,Cataluña,40.52296447700019,0.1592230060000474,42.8613281260001,3.324859999000182,Barcelona,41.32053800000017,2.05261500000006,41.467972000000145,2.227639000000067,41.4091,2.1538,41.4086,2.1533,41.4096,2.1543,41.398,2.17,41.397,2.169,41.399,2.171,41.3851,2.1734,41.4,2.16,41.4,2.16,0.5871925118711866,1.3903551443703916,2.5811072466723557,0.4894270847482522,0.084813038877108,0.39997944606077246
"Waldmax, Sachsen, Germany",51.1111739,13.7125694,51.1111239,13.7125194,51.1112239,13.7126194,Germany,47.27069713400016,5.86625051600015,55.05652600000013,15.041814803000136,Sachsen,50.17153549200009,11.87146282300006,51.68497467000009,15.041814803000136,Dresden,50.975185395000096,13.579721451000182,51.17752075100009,13.965848922000076,50.9186,13.0044,50.9185,13.0043,50.9187,13.0045,51.0504,13.7373,51.0491,13.7359,51.0517,13.7387,51.11,13.71,51.11,13.71,51.11,13.71,53.96934580261384,6.9750736241902915,0.2218385708777931,0.0,0.0,0.6034791586818568
"Blinat, Elbasan, Albania",41.1114064,20.082789,41.1113564,20.082739,41.1114564,20.082839,Albania,39.65069600100014,19.264159659000143,42.66043090800008,21.049087524000015,Elbasan,40.71175766100009,19.672916499000053,41.372804642000176,20.600543976000097,Elbasanit,41.09472656300005,20.042991733000065,41.140037537000126,20.117135184000176,41.1125,20.0825,41.111,20.081,41.114,20.084,41.1125,20.0822,41.1072,20.0772,41.1178,20.0872,41.11,20.08,41.11,20.08,41.11,20.08,0.1239896602420071,0.131233147626505,0.2811630290429354,0.8503281475519948,0.848880985822454,0.5898251192367637
"Mount Union Cemetery, New Jersey, United States",40.3977628,-74.219842,40.397,-74.2208242,40.3985108,-74.2188681,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,New Jersey,38.92997700000018,-75.56759643599997,41.35763931400004,-73.89363100599991,Monmouth,40.078800201000035,-74.61393699999996,40.476387000000045,-73.97039799999993,40.7025,-74.2636,40.7024,-74.2637,40.7026,-74.2635,40.5675,-74.5386,40.5661,-74.5399,40.5689,-74.5373,40.4,-74.22,40.4,-74.22,40.4,-74.22,34.08632305085406,32.90912615564332,0.24912483099535151,0.0,0.0,0.6245859287089338
"Hazratganj Police Station, Uttar Pradesh, India",26.8471889,80.9460958,26.8471389,80.9460458,26.8472389,80.9461458,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Uttar Pradesh,23.87277031100018,77.08490753200016,30.412458421000167,84.63059997500017,Lucknow,26.64734077500009,80.64891815100015,27.01334953300011,81.09250641000017,26.8464,80.9462,26.8459,80.9457,26.8469,80.9467,26.8467,80.9462,26.8462,80.9457,26.8472,80.9467,26.8467,80.9462,26.85,80.95,26.85,80.95,0.08832870694784466,0.055337373775593814,0.055337373775593814,0.722500000000604,0.722500000000604,0.4844977362135731
"Police Aid Post, Kerala, India",8.5098272,76.8889062,8.5097772,76.8888562,8.5098772,76.8889562,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Kerala,8.297470094000175,74.86653137300016,12.790810586000193,77.39623260500014,Thiruvananthapuram,8.384580613000082,76.80291748000013,8.665089608000073,77.02433776800007,10.8505,76.2711,10.8504,76.271,10.8506,76.2712,10.8505,76.2711,8.1864,74.7421,12.4715,77.1722,8.51,76.89,8.51,76.89,8.51,76.89,268.9351264585776,268.9351264585776,0.12181094690865733,0.0,3.816621449575119e-05,0.6400000000001989
"Escuela Técnica 1 Ingeniero Juan José Gomez Araujo, Corrientes, Argentina",-29.7879827,-58.0523379,-29.7880327,-58.0523879,-29.7879327,-58.0522879,Argentina,-55.06153099999989,-73.56056499999994,-21.781371169999943,-53.59183502099995,Corrientes,-30.755415298999935,-59.6891860959999,-27.24769592399997,-55.61629104599996,Curuzú Cuatiá,-30.416074751999872,-58.90212631199989,-29.0544204709999,-57.62676620499997,-27.471464,-58.834124,-27.471564,-58.834224,-27.471364,-58.834024,-27.4692,-58.8306,-27.4702,-58.8316,-27.4682,-58.8296,-29.79,-58.05,-29.79,-58.05,-29.79,-58.05,268.6458163104203,268.7900605349124,0.31814628870919187,0.0,0.0,0.617048605248032
"延长石油壳牌商州服务区加油站, Shaanxi, China",33.8267448,109.9785563,33.8265789,109.9783498,33.8269131,109.9787628,China,18.15930600000013,73.55770111200007,53.56085968000019,134.77392578100023,Shaanxi,31.712747574000048,105.48905944900014,39.58233642700014,111.24679565500014,Shangluo,33.63073348900008,109.49730682300014,34.190975189000085,110.24799346900016,33.2075,105.9186,33.2074,105.9185,33.2076,105.9187,35.21035,109.33583,35.20901,109.33449,35.21169,109.33717,33.83,109.98,33.83,109.98,33.83,109.98,382.59926409754553,164.73270399462402,0.38574598924951914,0.0,0.0,0.5615954172891423
"The Church of Jesus Christ of Latter-day Saints, Virginia, United States",36.7066041,-76.2285685,36.7056418,-76.2291971,36.7075174,-76.2275831,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,Virginia,36.53913879500004,-83.67481994499991,39.46657943800005,-75.24251599999991,Chesapeake,36.549819946000184,-76.49102780699997,36.86653900200008,-76.0698394769999,37.4315734,-78.6568942,36.540739,-83.67529,39.466012,-75.16644,37.4316,-78.6569,36.5418,-83.6753,39.466,-75.2424,36.71,-76.23,36.71,-76.23,36.71,-76.23,230.02761894531153,230.02910176825287,0.39858633139169,1.5996704425462186e-05,1.6146508783417053e-05,0.5532715308061258
"Башнефть, Smolensk, Russia",55.0675367,32.6239572,55.0674867,32.6239072,55.0675867,32.6240072,Russia,41.188865663,-179.99999999999994,81.85624700000005,180.0000000000001,Smolensk,53.412250519000054,30.75996589700009,56.039813994999975,35.41311264000012,Yartsevskiy rayon,54.82758331300016,32.460552215000064,55.51973342900004,33.07897567700013,54.782,32.045,54.7815,32.0445,54.7825,32.0455,54.782355,32.045134,54.771982,32.033333,54.792728,32.056935,54.7826,32.0453,55.07,32.62,55.07,32.62,48.75074410115612,48.71842082319327,48.6925529668564,0.0,0.0,0.4983284413565069
"Rats-Apotheke, Brandenburg, Germany",51.6378256,13.5627709,51.6377613,13.562647,51.6379321,13.5628906,Germany,47.27069713400016,5.86625051600015,55.05652600000013,15.041814803000136,Brandenburg,51.35902023400001,11.265731810999966,53.55870056200007,14.765702247000036,Elbe-Elster,51.591777803000184,13.338336945000036,51.704708100000175,13.651410103000105,52.4126,12.5567,52.4125,12.5566,52.4127,12.5568,52.4113,12.557,52.4104,12.5561,52.4122,12.5579,51.64,13.56,51.64,13.56,51.64,13.56,110.27138542256152,110.1462960566137,0.3082578637401753,0.0,0.0,0.5807596297913293
"あさひこひつじ幼稚園, Chiba, Japan",35.721419,140.598629,35.721369,140.598579,35.721469,140.598679,Japan,24.045416000000102,122.93319702100008,45.52278518700018,153.98693800000012,Chiba,34.89888763400006,139.7400050000001,36.10022735600012,140.87071228000002,Asahi,35.670681000000116,140.5642700200002,35.789764405000085,140.75314331100003,35.6076,140.1064,35.6075,140.1063,35.6077,140.1065,35.607451,140.123306,35.606351,140.122206,35.608551,140.124406,35.72,140.6,35.72,140.6,35.72,140.6,46.2337527768103,44.771488784817976,0.20053665176718877,0.0,0.0,0.6399999999989767
"Lido Cinema, Auckland, New Zealand",-36.8928594,174.7743337,-36.8929094,174.7742837,-36.8928094,174.7743837,New Zealand,-52.62083400099988,-178.82695000099997,-29.23166299999997,179.06582600000002,Auckland,-37.29255299999994,174.16183500000022,-35.89746099999991,175.55064400000003,Auckland,-37.29255299999994,174.16183500000022,-35.89746099999991,175.55064400000003,-36.8536,174.7641,-36.8537,174.764,-36.8535,174.7642,-36.8771,174.7763,-36.8782,174.7751,-36.876,174.7775,-36.8535,174.7656,-36.89,174.77,-36.89,174.77,4.4593476582022085,1.7610698703759426,4.444982635872964,0.0,0.08499944570181225,0.4607511587703635
"Σκλαβενίτης, Attica, Greece",37.9750054,23.6728808,37.9740357,23.671751,37.975839,23.6740431,Greece,34.80069000000003,19.372358000000077,41.748008729000105,29.64569700000004,Attica,35.82180399900005,22.890970000000152,38.34125137300015,24.105694000000085,Attica,37.97334671100009,23.66355133100012,38.00653076100002,23.695501327999978,37.9838,23.7275,37.9837,23.7274,37.9839,23.7276,37.9838,23.7275,37.8467,23.6233,38.1208,23.8316,37.975,23.67,37.97,23.67,37.98,23.67,4.886092247947773,4.886092247947773,0.2525104882010022,0.0,0.006449633281915458,0.49979752733366406
"Dhiraj Hospital, Gujarat, India",21.1670667,73.5596359,21.1670167,73.5595859,21.1671167,73.5596859,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Gujarat,20.120798111000113,68.18624900000009,24.705789566000192,74.47891998200004,Tapi,20.928110124000114,73.42240905700015,21.41253089900016,73.91538238500004,22.3039,70.8022,22.3038,70.8021,22.304,70.8023,21.522184,70.457877,21.521184,70.456877,21.523184,70.458877,21.1702,73.5611,21.17,73.56,21.17,73.56,311.59638549311273,323.6543815268621,0.38004640557756425,0.0,0.0,0.5809788958598011
"הר נתאי, HaZafon, Israel",32.8250001,35.4874999,32.8249501,35.4874499,32.8250501,35.4875499,Israel,29.497083664000172,34.268009186000086,33.36403300000006,35.90093600100016,HaZafon,32.38977813700012,35.023605347000114,33.29081726100014,35.690009951000036,,32.38977813700012,35.023605347000114,33.29081726100014,35.690009951000036,32.7944,35.5316,32.7939,35.5311,32.7949,35.5321,32.9935,35.1255,32.9921,35.1241,32.9949,35.1269,32.825,35.49,32.82,35.49,32.83,35.49,5.344512406665981,38.639813499249655,0.2336104700547027,0.0,0.0,0.49999625000942005
"Potter Cemetery, Texas, United States",32.7039124,-96.5569122,32.7038624,-96.5569622,32.7039624,-96.5568622,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,Texas,25.83809470500006,-106.64578246999992,36.5034408570001,-93.50874328599993,Dallas,32.54544067300003,-97.037712098,32.990219115,-96.51853942999992,33.5771,-101.8552,33.5766,-101.8557,33.5776,-101.8547,31.5493,-97.1467,31.5489,-97.1471,31.5497,-97.1463,32.7,-96.56,32.7,-96.56,32.7,-96.56,502.7104021912993,139.88426060964088,0.5222416091689115,0.0,0.0,0.4711063567895659
"7-Eleven, Kuala Lumpur, Malaysia",3.1850251,101.6921325,3.1849751,101.6920825,3.1850751,101.6921825,Malaysia,0.8537199500001407,99.640717,7.38055600000007,119.26972200000024,Kuala Lumpur,3.030066014000056,101.6028137200002,3.2349400520001836,101.75749969600014,Kuala Lumpur,3.030066014000056,101.6028137200002,3.2349400520001836,101.75749969600014,3.139,101.6869,3.1389,101.6868,3.1391,101.687,3.139003,101.686855,3.061867,101.686855,3.2027,101.7494,3.185,101.69,3.18,101.69,3.19,101.69,5.1506248383937265,5.150859329560442,0.23677335458197912,0.0,0.036555786922534104,0.4990593402639927
"江西赣州沙河工业园区管理委员会, Jiangxi, China",25.8279462,114.969076,25.8278962,114.969026,25.8279962,114.969126,China,18.15930600000013,73.55770111200007,53.56085968000019,134.77392578100023,Jiangxi,24.48704147300009,113.57276916600006,30.0806427,118.481010437,Ganzhou,25.69691848700006,114.7780838010001,25.967981338000072,115.05345916700014,25.8311,114.935,25.8309,114.9348,25.8313,114.9352,25.8318,114.9334,25.8118,114.9134,25.8518,114.9534,25.83,114.97,25.83,114.97,25.83,114.97,3.428510337227184,3.5962771648360228,0.246386592912135,0.0,0.0,0.6364782987014844
"Baptist Center Church, North Carolina, United States",35.5976912,-78.4747261,35.5976412,-78.4747761,35.5977412,-78.4746761,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,North Carolina,33.84166699900004,-84.32096862799995,36.58901214700012,-75.46111299999995,Johnston,35.25627136300011,-78.70804595799996,35.81834030100015,-78.06437683099995,35.5951,-82.5515,35.5946,-82.552,35.5956,-82.551,35.9119,-79.0576,35.9106,-79.0589,35.9132,-79.0563,35.6,-78.47,35.6,-78.47,35.6,-78.47,368.58241136282663,63.143638583209736,0.49849642723737964,0.0,0.0,0.46521265647803633
"Café Internet Do Brasil, La Libertad, Peru",-8.4237109,-78.7821359,-8.4237609,-78.7821859,-8.4236609,-78.7820859,Peru,-18.351804733999927,-81.33069610599989,-0.0389594099999044,-68.65221383999994,La Libertad,-8.969365999999923,-89.62041473399995,14.06241893800012,-76.89923858599985,Viru,-8.626016615999902,-78.93597412099996,-8.142168044999949,-78.54949188299997,-16.398611,-71.535833,-16.398711,-71.535933,-16.398511,-71.535733,-12.046374,-77.042793,-12.047374,-77.043793,-12.045374,-77.041793,-8.42,-78.78,-8.42,-78.78,-8.42,-78.78,1185.0824619482537,445.50752246763557,0.4748295268701491,0.0,0.0,0.528010972986155
"刘圩美丽乡村游客中心, Jiangsu, China",33.8763261,118.1782385,33.8762761,118.1781885,33.8763761,118.1782885,China,18.15930600000013,73.55770111200007,53.56085968000019,134.77392578100023,Jiangsu,30.767185211000022,116.35635376000003,35.12635400000005,121.92930603000023,Suqian,33.70885849000007,117.98963165200018,34.17404174800009,118.59490203900008,31.5686,120.2881,31.5685,120.288,31.5687,120.2882,32.0617,118.7778,30.7645,116.5622,34.8846,121.1833,33.88,118.18,33.88,118.18,33.88,118.18,323.7138698365384,209.38449143217565,0.43969509428472536,0.0,2.091294837227817e-05,0.5370830662184032
"Pentecostal Church, Sironko, Uganda",1.1736961,34.3355576,1.1736461,34.3355076,1.1737461,34.3356076,Uganda,-1.4821398259999796,29.571499001000007,4.234466077000093,35.00027465900013,Sironko,1.087587954000071,34.16918945300017,1.5706698220001272,34.53577423100006,Budadiri,1.15912199100012,34.32942962700014,1.1791830060000734,34.34370803800016,1.2364,34.3833,1.2363,34.3832,1.2365,34.3834,1.25,34.3,1.24,34.29,1.26,34.31,1.231,34.2473,1.17,34.34,1.17,34.34,8.762631159232852,9.360250202179351,11.699117573561784,0.0,0.0,0.4196877284062612
"Antioch Church, Mississippi, United States",33.3606727,-91.0426061,33.3606227,-91.0426561,33.3607227,-91.0425561,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,Mississippi,30.174444000000108,-91.65425109799996,34.99832153300014,-88.09796142499988,Washington,33.00762939399999,-91.23486328099996,33.529289246000076,-90.67877197299998,31.3157,-90.4715,31.3156,-90.4716,31.3158,-90.4714,32.3546679,-89.3985283,30.147432,-91.655009,34.996052,-88.097889,33.36,-91.04,33.36,-91.04,33.36,-91.04,233.6335922357167,189.98468749091833,0.2533317920160649,0.0,2.3079656363689573e-05,0.6011809685974827
"Borne Fontaine, Littoral, Cameroon",4.1664149,9.7009105,4.1663649,9.7008605,4.1664649,9.7009605,Cameroon,1.6522671290000517,8.499454498000148,13.077390670000057,16.19104576100011,Littoral,3.260334015000126,2.363326000000086,6.408910000000105,11.077747345000034,Moungo,4.065378666000072,9.413747787000034,4.294819355000072,9.778355599000122,4.0486,9.7047,4.0485,9.7046,4.0487,9.7048,4.0511,9.7679,4.0501,9.7669,4.0521,9.7689,4.17,9.7,4.17,9.7,4.17,9.7,13.107159363306673,14.819442993341505,0.41123444682640425,0.0,0.0,0.5422172570349569
"Alcampo, Comunidad de Madrid, Spain",40.3951407,-3.6963505,40.3950907,-3.6964005,40.3951907,-3.6963005,Spain,27.637361527000053,-18.16152763299982,43.79152679400016,4.328195000000164,Comunidad de Madrid,39.884601593000184,-4.578898905999949,41.16501235999999,-3.0532319549999443,Madrid,40.31220245300017,-3.888978004999842,40.64373397800006,-3.518059968999978,40.4167754,-3.7037902,40.4167754,-3.7037902,40.4167754,-3.7037902,40.4165,-3.7026,40.311978,-3.888006,40.643518,-3.517499,40.4,-3.7,40.4,-3.7,40.4,-3.7,2.486776455795794,2.433279583538663,0.622468125935517,0.0,0.003077908936365657,0.40343555352004723
"Distribuidora Servitodo, Falcón, Venezuela",11.696853,-70.19093,11.696803,-70.19098,11.696903,-70.19088,Venezuela,0.6487600220000331,-73.35214233399995,15.672918000000152,-59.807006999999885,Falcón,10.301778794000144,-71.25485999999995,12.196527000000115,-67.99986299999995,Carirubana,11.603751183000156,-70.23847198499982,11.904304995000189,-69.80958621999991,11.1167,-69.2333,11.1067,-69.2433,11.1267,-69.2233,11.396,-69.681,11.394,-69.683,11.398,-69.679,11.7,-70.19,11.7,-70.19,11.7,-70.19,122.70568107635057,64.84889942667107,0.3642877392183524,0.0,0.0,0.5680575209396139
"Caltex, Victoria, Australia",-37.8361752,147.5996778,-37.8364113,147.5994124,-37.8358482,147.6003033,Australia,-55.116942998999946,112.92111200000012,-9.14217599999995,159.10922200000027,Victoria,-39.159191000999954,140.96168518000002,-33.98042697899996,149.9766850000001,East Gippsland,-38.07884999999982,147.1892240000002,-36.61242699999997,149.9766850000001,-37.8136,144.9631,-37.8137,144.963,-37.8135,144.9632,-37.8136,144.9631,-38.5039,140.9947,-33.9818,149.9765,-37.84,147.6,-37.84,147.6,-37.84,147.6,231.58080792566028,231.58080792566028,0.4262384985757807,0.0,9.815532578629916e-06,0.5284363723113561
"Tottus, Antofagasta, Chile",-22.443936,-68.9272143,-22.4441461,-68.9273478,-22.4438423,-68.9272043,Chile,-55.9800016879999,-109.45491613699994,-17.49858952799991,-66.41821399999998,Antofagasta,-26.06169599999987,-70.73992299999998,-20.940781772999912,-66.99017820999995,El Loa,-23.14123199999989,-69.55175159599992,-21.06416499999989,-67.9221732719999,-23.6467,-70.3982,-23.6472,-70.3987,-23.6462,-70.3977,-23.650928,-70.397502,-23.652278,-70.398852,-23.649578,-70.396152,-23.6454,-70.398,-22.44,-68.93,-22.44,-68.93,201.34389111544104,201.60139735604724,201.23314809644612,0.0,0.0,0.48407531265195075
"Vishwakarma Temple, Gujarat, India",24.3105183,72.8440019,24.3104683,72.8439519,24.3105683,72.8440519,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Gujarat,20.120798111000113,68.18624900000009,24.705789566000192,74.47891998200004,Banas Kantha,24.016000748000067,72.65793609700006,24.36601066600008,73.03407287500016,23.0225,72.5714,23.0224,72.5713,23.0226,72.5715,23.0225,72.5714,20.5937,68.9629,24.3968,74.2599,24.31,72.84,24.31,72.84,24.31,72.84,145.8869289993695,145.8869289993695,0.4096081735148114,0.0,1.9766633445358145e-05,0.518411667327477
